Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
40970061,11/18/2018 12:37:29 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11222,736 MANHATTAN AVENUE,MANHATTAN AVENUE,NORMAN AVENUE,MESEROLE AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Assigned,11/18/2018 08:37:29 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 01:15:44 AM,01 BROOKLYN,3026200049,BROOKLYN,997496,203886,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.72628675256994,-73.95221009092879,"(40.72628675256994, -73.95221009092879)"
40966648,11/18/2018 12:37:44 AM,11/18/2018 02:02:54 AM,NYPD,New York City Police Department,Drinking,Underage - Licensed Est,Club/Bar/Restaurant,10011,,,,,WEST   16 STREET,9 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/18/2018 08:37:44 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/18/2018 02:02:54 AM,04 MANHATTAN,,MANHATTAN,983026,209711,PHONE,Unspecified,MANHATTAN,,,,,,,,40.74228477603876,-74.00441709886807,"(40.74228477603876, -74.00441709886807)"
40971697,11/18/2018 12:38:08 AM,11/18/2018 02:20:21 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11105,22-43 28 STREET,28 STREET,DITMARS BOULEVARD,AMTRAK RAILROAD,,,ADDRESS,ASTORIA,,Precinct,Closed,11/18/2018 08:38:08 AM,The Police Department responded to the complaint and took action to fix the condition.,11/18/2018 02:19:44 AM,01 QUEENS,4008450015,QUEENS,1008197,222138,PHONE,Unspecified,QUEENS,,,,,,,,40.776361355010664,-73.91353724450921,"(40.776361355010664, -73.91353724450921)"
40971071,11/18/2018 12:38:14 AM,,DOT,Department of Transportation,Bus Stop Shelter Complaint,Lighting,Bus Stop Shelter,,,,,,WILLIAMSBURGH ST EAST,KENT AVENUE,,,,N/A,Open,01/02/2019 12:38:14 AM,The Department of Transportation requires 45 days to inspect and take appropriate action on this type of complaint.  Please note your Service Request number for future reference.,,0 Unspecified,,Unspecified,,,PHONE,Unspecified,Unspecified,,,,,,,,,,
40971324,11/18/2018 12:38:24 AM,11/18/2018 01:57:43 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11433,164-25 109 ROAD,109 ROAD,DEAD END,167 STREET,,,ADDRESS,JAMAICA,,Precinct,Closed,11/18/2018 08:38:24 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/18/2018 01:57:43 AM,12 QUEENS,4101830030,QUEENS,1043279,192701,PHONE,Unspecified,QUEENS,,,,,,,,40.695399638488006,-73.78712922368824,"(40.695399638488006, -73.78712922368824)"
40969774,11/18/2018 12:38:43 AM,11/18/2018 02:25:26 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11215,721 UNION STREET,UNION STREET,4 AVENUE,5 AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,11/18/2018 08:38:43 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/18/2018 01:58:44 AM,06 BROOKLYN,3009520046,BROOKLYN,989482,185810,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.676680738866324,-73.98113764066075,"(40.676680738866324, -73.98113764066075)"
40971924,11/18/2018 12:39:00 AM,,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,918 STANLEY AVE,STANLEY AVE,BERRIMAN ST,SHEPHERD AVE,,,,,,N/A,Open,,,,Unspecified BROOKLYN,,BROOKLYN,,,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,,,
40966820,11/18/2018 12:39:00 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11109,4-75 48 AVENUE,48 AVENUE,CENTER BOULEVARD,5 STREET,,,ADDRESS,LONG ISLAND CITY,,Precinct,Assigned,11/18/2018 08:39:00 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 12:43:40 AM,02 QUEENS,4000190019,QUEENS,996319,210556,MOBILE,Unspecified,QUEENS,,,,,,,,40.74459593908806,-73.95644459333987,"(40.74459593908806, -73.95644459333987)"
40969153,11/18/2018 12:39:10 AM,,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10468,2175 CEDAR AVENUE,CEDAR AVENUE,BEND,WEST 182 STREET,,,ADDRESS,BRONX,,Precinct,Open,11/18/2018 08:39:10 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,07 BRONX,2032330070,BRONX,1008248,252852,PHONE,Unspecified,BRONX,,,,,,,,40.86066245919235,-73.91324327311482,"(40.86066245919235, -73.91324327311482)"
40970704,11/18/2018 12:39:29 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10463,58 MARBLE HILL AVENUE,MARBLE HILL AVENUE,WEST 225 STREET,MARBLE HILL LANE,,,ADDRESS,BRONX,,Precinct,Assigned,11/18/2018 08:39:29 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 01:09:33 AM,08 BRONX,1022150555,BRONX,1009222,258339,PHONE,Unspecified,BRONX,,,,,,,,40.87571989287291,-73.90970165689309,"(40.87571989287291, -73.90970165689309)"
40968503,11/18/2018 12:39:46 AM,,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10468,2175 CEDAR AVENUE,CEDAR AVENUE,BEND,WEST 182 STREET,,,ADDRESS,BRONX,,Precinct,Open,11/18/2018 08:39:46 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,07 BRONX,2032330070,BRONX,1008248,252852,ONLINE,Unspecified,BRONX,,,,,,,,40.86066245919235,-73.91324327311482,"(40.86066245919235, -73.91324327311482)"
40972222,11/18/2018 12:39:57 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,60-40 MADISON STREET,MADISON STREET,60 PLACE,FRESH POND ROAD,,,ADDRESS,RIDGEWOOD,,Precinct,Assigned,11/18/2018 08:39:57 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 01:19:52 AM,05 QUEENS,4035300029,QUEENS,1012275,196754,MOBILE,Unspecified,QUEENS,,,,,,,,40.706676657767495,-73.89891903685944,"(40.706676657767495, -73.89891903685944)"
40971645,11/18/2018 12:40:15 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10012,151 BLEECKER STREET,BLEECKER STREET,WEST BROADWAY,THOMPSON STREET,,,ADDRESS,NEW YORK,,Precinct,Assigned,11/18/2018 08:40:15 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 02:24:31 AM,02 MANHATTAN,1005370037,MANHATTAN,984400,204625,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72832504382953,-73.99945880225974,"(40.72832504382953, -73.99945880225974)"
40966834,11/18/2018 12:40:27 AM,11/18/2018 02:42:45 AM,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,11237,,,,,WYCKOFF AVENUE,TROUTMAN STREET,INTERSECTION,BROOKLYN,,Precinct,Closed,11/18/2018 08:40:27 AM,The Police Department responded to the complaint and determined that police action was not necessary.,11/18/2018 01:40:17 AM,04 BROOKLYN,,BROOKLYN,1005636,196710,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.70657442499495,-73.92286480063883,"(40.70657442499495, -73.92286480063883)"
40968752,11/18/2018 12:40:36 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10459,,,,,UNION AVENUE,EAST  163 STREET,INTERSECTION,BRONX,,Precinct,Assigned,11/18/2018 08:40:36 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 12:51:51 AM,03 BRONX,,BRONX,1011377,238930,PHONE,Unspecified,BRONX,,,,,,,,40.82244159697953,-73.9019877455078,"(40.82244159697953, -73.9019877455078)"
40968150,11/18/2018 12:40:43 AM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10002,50 GOUVERNEUR STREET,GOUVERNEUR STREET,MADISON STREET,MONROE STREET,,,ADDRESS,NEW YORK,,Precinct,Open,11/18/2018 08:40:43 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,03 MANHATTAN,1002600001,MANHATTAN,988735,198992,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.712862681494315,-73.98382194128511,"(40.712862681494315, -73.98382194128511)"
40967920,11/18/2018 12:40:50 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Club/Bar/Restaurant,11102,27-35 21 STREET,21 STREET,27 ROAD,28 AVENUE,,,ADDRESS,ASTORIA,,Precinct,Assigned,11/18/2018 08:40:50 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 02:00:48 AM,01 QUEENS,4005430002,QUEENS,1004605,220362,ONLINE,Unspecified,QUEENS,,,,,,,,40.77149570357546,-73.92651185025316,"(40.77149570357546, -73.92651185025316)"
40969778,11/18/2018 12:40:51 AM,11/18/2018 01:50:32 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10026,238 WEST 112 STREET,WEST 112 STREET,7 AVENUE,8 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,11/18/2018 08:40:51 AM,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,11/18/2018 01:50:32 AM,10 MANHATTAN,1018270049,MANHATTAN,996434,231224,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.801324025547764,-73.95599210156864,"(40.801324025547764, -73.95599210156864)"
40964999,11/18/2018 12:41:21 AM,11/18/2018 12:49:47 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Store/Commercial,10472,1207 BEACH AVENUE,BEACH AVENUE,GLEASON AVENUE,WESTCHESTER AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,11/18/2018 08:41:21 AM,The Police Department responded to the complaint and determined that police action was not necessary.,11/18/2018 12:49:47 AM,09 BRONX,2037630001,BRONX,1021327,241829,MOBILE,Unspecified,BRONX,,,,,,,,40.83036235589997,-73.86602154214397,"(40.83036235589997, -73.86602154214397)"
40966084,11/18/2018 12:41:37 AM,,NYPD,New York City Police Department,Animal Abuse,Neglected,Residential Building/House,10457,1997 HUGHES AVENUE,HUGHES AVENUE,EAST 178 STREET,EAST 179 STREET,,,ADDRESS,BRONX,,Precinct,Assigned,11/18/2018 08:41:37 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 01:25:58 AM,06 BRONX,2030680081,BRONX,1014243,247905,PHONE,Unspecified,BRONX,,,,,,,,40.84706609532152,-73.89159251247655,"(40.84706609532152, -73.89159251247655)"
40968067,11/18/2018 12:41:46 AM,11/18/2018 02:45:51 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10024,,,,,WEST   80 STREET,BROADWAY,INTERSECTION,NEW YORK,,Precinct,Closed,11/18/2018 08:41:46 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/18/2018 02:44:27 AM,07 MANHATTAN,,MANHATTAN,989935,225100,PHONE,Unspecified,MANHATTAN,,,,,,,,40.78452187103925,-73.97947129351718,"(40.78452187103925, -73.97947129351718)"
40967246,11/18/2018 12:43:00 AM,11/18/2018 01:10:35 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11361,BELL BOULEVARD,BELL BOULEVARD,42 AVENUE,43 AVENUE,,,BLOCKFACE,BAYSIDE,,Precinct,Closed,11/18/2018 08:43:00 AM,The Police Department responded to the complaint and took action to fix the condition.,11/18/2018 01:10:35 AM,11 QUEENS,,QUEENS,1047901,216998,PHONE,Unspecified,QUEENS,,,,,,,,40.762056702969524,-73.77023158221493,"(40.762056702969524, -73.77023158221493)"
40965004,11/18/2018 12:43:09 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11103,28-49 STEINWAY STREET,STEINWAY STREET,28 AVENUE,30 AVENUE,,,ADDRESS,ASTORIA,,Precinct,Assigned,11/18/2018 08:43:09 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 02:17:14 AM,01 QUEENS,4006630001,QUEENS,1008094,218068,ONLINE,Unspecified,QUEENS,,,,,,,,40.765190549845876,-73.91392357481611,"(40.765190549845876, -73.91392357481611)"
40969517,11/18/2018 12:43:39 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11219,945 42 STREET,42 STREET,9 AVENUE,10 AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Assigned,11/18/2018 08:43:39 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 12:59:00 AM,12 BROOKLYN,3055900060,BROOKLYN,985412,173777,PHONE,Unspecified,BROOKLYN,,,,,,,,40.64365427518822,-73.99581284162014,"(40.64365427518822, -73.99581284162014)"
40964560,11/18/2018 12:43:44 AM,11/18/2018 02:43:45 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,97 HIMROD STREET,HIMROD STREET,EVERGREEN AVENUE,CENTRAL AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,11/18/2018 08:43:44 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/18/2018 01:40:18 AM,04 BROOKLYN,3032650055,BROOKLYN,1005386,192899,PHONE,Unspecified,BROOKLYN,,,,,,,,40.696114727004876,-73.92377846271816,"(40.696114727004876, -73.92377846271816)"
40968062,11/18/2018 12:44:09 AM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11230,1553 EAST 14 STREET,EAST 14 STREET,AVENUE O,AVENUE P,,,ADDRESS,BROOKLYN,,Precinct,Assigned,11/18/2018 08:44:09 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 01:01:05 AM,14 BROOKLYN,3067610071,BROOKLYN,995428,162073,PHONE,Unspecified,BROOKLYN,,,,,,,,40.61152228334191,-73.9597405078907,"(40.61152228334191, -73.9597405078907)"
40970277,11/18/2018 12:44:23 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10468,2690 WEBB AVENUE,WEBB AVENUE,WEST KINGSBRIDGE ROAD,EAMES PLACE,,,ADDRESS,BRONX,,Precinct,Assigned,11/18/2018 08:44:23 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 02:02:54 AM,08 BRONX,2032480057,BRONX,1011268,255820,PHONE,Unspecified,BRONX,,,,,,,,40.868799988823326,-73.9023135180704,"(40.868799988823326, -73.9023135180704)"
40965245,11/18/2018 12:44:42 AM,11/18/2018 02:38:37 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11421,,,,,86 AVENUE,94 STREET,INTERSECTION,WOODHAVEN,,Precinct,Closed,11/18/2018 08:44:42 AM,The Police Department responded to the complaint and determined that police action was not necessary.,11/18/2018 01:02:09 AM,09 QUEENS,,QUEENS,1025457,192749,PHONE,Unspecified,QUEENS,,,,,,,,40.69563231615105,-73.85139859618768,"(40.69563231615105, -73.85139859618768)"
40972208,11/18/2018 12:45:47 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11691,22-40 MOTT AVENUE,MOTT AVENUE,GRASSMERE TERRACE,MC BRIDE STREET,,,ADDRESS,FAR ROCKAWAY,,Precinct,Assigned,11/18/2018 08:45:47 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 01:01:04 AM,14 QUEENS,4156610012,QUEENS,1051769,160030,PHONE,Unspecified,QUEENS,,,,,,,,40.60566449541794,-73.7568397262665,"(40.60566449541794, -73.7568397262665)"
40965973,11/18/2018 12:45:48 AM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10009,264 EAST 2 STREET,EAST 2 STREET,AVENUE C,BEND,,,ADDRESS,NEW YORK,,Precinct,Open,11/18/2018 08:45:48 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,03 MANHATTAN,1003720068,MANHATTAN,989574,201922,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.7209043637818,-73.98079322684345,"(40.7209043637818, -73.98079322684345)"
40970775,11/18/2018 12:46:19 AM,11/18/2018 02:42:44 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10024,,,,,WEST END AVENUE,WEST   80 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/18/2018 08:46:19 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/18/2018 02:40:13 AM,07 MANHATTAN,,MANHATTAN,989604,225284,PHONE,Unspecified,MANHATTAN,,,,,,,,40.78502710870076,-73.98066639781511,"(40.78502710870076, -73.98066639781511)"
40967599,11/18/2018 12:47:03 AM,11/18/2018 02:48:58 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10040,73 ELLWOOD STREET,ELLWOOD STREET,WEST 196 STREET,SHERMAN AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,11/18/2018 08:47:03 AM,The Police Department responded to the complaint and took action to fix the condition.,11/18/2018 12:56:57 AM,12 MANHATTAN,1021740105,MANHATTAN,1003905,252996,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.861068433280565,-73.92894350427429,"(40.861068433280565, -73.92894350427429)"
40966503,11/18/2018 12:47:15 AM,11/18/2018 02:50:02 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11233,675 DECATUR STREET,DECATUR STREET,SARATOGA AVENUE,THOMAS S BOYLAND STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,11/18/2018 08:47:15 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/18/2018 02:10:06 AM,16 BROOKLYN,3015020059,BROOKLYN,1007525,188286,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.683447742245,-73.91608065206323,"(40.683447742245, -73.91608065206323)"
40965112,11/18/2018 12:48:02 AM,11/18/2018 02:48:59 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10033,553 WEST 185 STREET,WEST 185 STREET,AUDUBON AVENUE,ST NICHOLAS AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,11/18/2018 08:48:02 AM,The Police Department responded to the complaint and took action to fix the condition.,11/18/2018 02:05:58 AM,12 MANHATTAN,,MANHATTAN,1003344,249429,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.85127931848539,-73.93098178350729,"(40.85127931848539, -73.93098178350729)"
40965818,11/18/2018 12:48:29 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10459,,,,,UNION AVENUE,EAST  163 STREET,INTERSECTION,BRONX,,Precinct,Assigned,11/18/2018 08:48:29 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 01:08:32 AM,03 BRONX,,BRONX,1011377,238930,PHONE,Unspecified,BRONX,,,,,,,,40.82244159697953,-73.9019877455078,"(40.82244159697953, -73.9019877455078)"
